team_name,conference,team_id,conference_id,division,player_id,player_name,year,position,IP,ER,HR_Allowed,TBF,BB,K,K_Rate,BB_Rate,K_Minus_BB,K_Div_BB,FIP_No_Constant,GO,FO
Florida,SEC,235,911,1,2800157,"Hartzog, Clete",Jr,P,6.333333333333333,6,0,33,6,12,0.36363636363636365,0.18181818181818182,0.18181818181818182,2,-0.9473684210526316,4,3
Florida,SEC,235,911,1,2649789,"Ursitti, Anthony",So,P,1.3333333333333333,3,1,8,1,2,0.25,0.125,0.125,2,9,0,2
Florida,SEC,235,911,1,2649788,"Finnvold, Carsten",So,P,1,4,1,7,1,1,0.14285714285714285,0.14285714285714285,0,1,14,0,2
Florida A&M,SWAC,228,916,1,2122448,"Weber, Jared",Sr,3B,0.6666666666666666,0,0,2,0,0,0,0,0,NA,0,2,0
Florida A&M,SWAC,228,916,1,2122441,"Morea, Zach",Sr,P,74,55,7,358,40,54,0.15083798882681565,0.11173184357541899,0.03910614525139666,1.35,1.7972972972972974,64,93
Florida A&M,SWAC,228,916,1,2826707,"Harrison, Grant",Jr,P,40.333333333333336,26,1,200,39,49,0.245,0.195,0.04999999999999999,1.2564102564102564,1.165289256198347,25,43
Florida A&M,SWAC,228,916,1,2510462,"Wagner, Raylan",Jr,P,53.666666666666664,34,2,250,34,25,0.1,0.136,-0.036000000000000004,0.7352941176470588,1.9006211180124224,58,67
Florida A&M,SWAC,228,916,1,2826655,"Kelly, Cameron",So,P,15.666666666666666,26,2,111,24,21,0.1891891891891892,0.21621621621621623,-0.02702702702702703,0.875,5.297872340425532,5,18
Florida A&M,SWAC,228,916,1,2828779,"Granger, Caleb",So,,84.66666666666667,60,10,391,30,57,0.14578005115089515,0.07672634271099744,0.0690537084398977,1.9000000000000001,1.3937007874015748,105,71
Florida A&M,SWAC,228,916,1,2826703,"Scragg, Josh",Jr,P,11.666666666666666,14,2,66,13,7,0.10606060606060606,0.19696969696969696,-0.0909090909090909,0.5384615384615385,5.914285714285715,11,14
Florida A&M,SWAC,228,916,1,2671620,"Viets, Hunter",Sr,P,91.33333333333333,35,8,401,20,81,0.20199501246882792,0.04987531172069826,0.15211970074812967,4.05,0.416058394160584,98,77
Florida A&M,SWAC,228,916,1,2826731,"Simmons, Tre",Jr,P,33.333333333333336,35,4,176,34,35,0.19886363636363635,0.19318181818181818,0.005681818181818177,1.0294117647058822,2.7899999999999996,30,31
Florida A&M,SWAC,228,916,1,1989318,"Dunbar, Tyler",Sr,C,2,7,1,13,0,0,0,0,0,NA,6.5,1,4
Florida A&M,SWAC,228,916,1,2510466,"Ximines, Xerian",Jr,P,12,15,1,70,21,10,0.14285714285714285,0.3,-0.15714285714285714,0.47619047619047616,6.416666666666667,12,13
Florida A&M,SWAC,228,916,1,2671617,"Tease, Dallas",So,P,49.333333333333336,37,7,246,27,18,0.07317073170731707,0.10975609756097561,-0.03658536585365854,0.6666666666666666,3.0608108108108105,48,74
Florida A&M,SWAC,228,916,1,2826670,"Townsend, Jared",Jr,P,11,22,3,72,15,6,0.08333333333333333,0.20833333333333334,-0.125,0.39999999999999997,7.090909090909091,16,10
Florida A&M,SWAC,228,916,1,2492235,"Langley, Trent",So,P,8.666666666666666,12,2,50,10,5,0.1,0.2,-0.1,0.5,6.346153846153847,8,11
Florida A&M,SWAC,228,916,1,2826717,"Green, Garrett",Jr,P,4.333333333333333,6,1,26,6,6,0.23076923076923078,0.23076923076923078,0,1,5.0769230769230775,1,6
Florida A&M,SWAC,228,916,1,2677031,"Asghar, Amir",Sr,P,12.333333333333334,7,1,59,4,9,0.15254237288135594,0.06779661016949153,0.08474576271186442,2.25,0.8108108108108107,5,22
Florida A&M,SWAC,228,916,1,2671616,"Poppell, Broedy",So,C,1,0,0,3,0,0,0,0,0,NA,0,1,2
Florida St.,ACC,234,821,1,2478605,"Carrion, Jordan",Jr,INF,0.3333333333333333,0,0,2,1,0,0,0.5,-0.5,0,9,0,1
Florida St.,ACC,234,821,1,2797482,"Barrett, Ben",Fr,UT,27.666666666666668,16,3,124,10,25,0.20161290322580644,0.08064516129032258,0.12096774193548386,2.5,1.4457831325301205,31,25
Florida St.,ACC,234,821,1,2468050,"Armstrong, Andrew",Jr,P,58,27,7,250,20,57,0.228,0.08,0.14800000000000002,2.85,1.2586206896551724,59,44
Florida St.,ACC,234,821,1,2130538,"Oxford, Brennen",Sr,P,32,20,5,150,17,45,0.3,0.11333333333333333,0.18666666666666665,2.6470588235294117,1.28125,18,30
Florida St.,ACC,234,821,1,2305517,"Kirkland, Doug",Jr,P,39.333333333333336,30,6,180,32,48,0.26666666666666666,0.17777777777777778,0.08888888888888888,1.5,2.2881355932203387,31,35
Florida St.,ACC,234,821,1,2797433,"Arnold, Jamie",Fr,P,44,31,6,207,27,49,0.23671497584541062,0.13043478260869565,0.10628019323671498,1.8148148148148149,2,47,26
Florida St.,ACC,234,821,1,2797480,"Denison, Ryan",Fr,P,23.666666666666668,16,4,125,19,20,0.16,0.152,0.008000000000000007,1.0526315789473684,3.295774647887324,26,21
Florida St.,ACC,234,821,1,2649343,"Barrett, David",Jr,P,15.333333333333334,15,5,87,18,22,0.25287356321839083,0.20689655172413793,0.0459770114942529,1.2222222222222223,5.08695652173913,11,9
Florida St.,ACC,234,821,1,2649344,"Whittaker, Conner",So,P,79,38,8,340,19,65,0.19117647058823528,0.05588235294117647,0.13529411764705881,3.421052631578947,0.5063291139240507,92,70
Florida St.,ACC,234,821,1,2468073,"Montgomery, Carson",Jr,P,45,35,8,226,37,42,0.18584070796460178,0.16371681415929204,0.02212389380530974,1.135135135135135,3.511111111111111,49,33
Florida St.,ACC,234,821,1,2649337,"Baumeister, Jackson",So,P,69,39,5,307,29,95,0.30944625407166126,0.09446254071661238,0.2149837133550489,3.2758620689655173,-0.37681159420289856,53,55
Florida St.,ACC,234,821,1,2305496,"Walker, Brandon",Jr,P,11,11,2,61,7,10,0.16393442622950818,0.11475409836065574,0.049180327868852444,1.4285714285714284,2.4545454545454546,9,15
Florida St.,ACC,234,821,1,2797431,"Barfield, Brett",Fr,P,5.666666666666667,10,2,33,5,3,0.09090909090909091,0.15151515151515152,-0.06060606060606061,0.6,6.1764705882352935,6,7
Florida St.,ACC,234,821,1,2468044,"Crowell, Wyatt",Jr,P,20.666666666666668,2,0,85,11,33,0.38823529411764707,0.12941176470588237,0.2588235294117647,3,-0.8709677419354839,20,6
Florida St.,ACC,234,821,1,2797454,"Flowers, Drake",Fr,P,2.6666666666666665,4,2,22,5,2,0.09090909090909091,0.22727272727272727,-0.13636363636363635,0.4,13.875,1,5
Florida St.,ACC,234,821,1,2797463,"Stockton, Jaden",Fr,P,1.6666666666666667,8,2,19,6,0,0,0.3157894736842105,-0.3157894736842105,0,28.2,1,3
Florida St.,ACC,234,821,1,2336412,"Charles, Joe",So,P,1.6666666666666667,3,0,10,4,1,0.1,0.4,-0.30000000000000004,0.25,7.8,4,1
Florida St.,ACC,234,821,1,2797479,"Hickson, Davion",Fr,P,1,0,0,4,0,1,0.25,0,0.25,Inf,1,0,2
Fordham,Atlantic 10,236,820,1,2303283,"Kovel, Ben",Sr,P,44,34,7,206,23,53,0.25728155339805825,0.11165048543689321,0.14563106796116504,2.3043478260869565,1.6363636363636365,39,39
Fordham,Atlantic 10,236,820,1,2519308,"Scott, Nate",Jr,P,45.666666666666664,51,7,233,33,33,0.14163090128755365,0.14163090128755365,0,1,2.9781021897810223,45,51
Fordham,Atlantic 10,236,820,1,2152269,"Simeone, William",Sr,P,30,35,7,153,20,32,0.20915032679738563,0.13071895424836602,0.0784313725490196,1.5999999999999999,3.4,18,33
Fordham,Atlantic 10,236,820,1,2149123,"Cunha, Dominic",Sr,P,38.333333333333336,34,5,195,27,38,0.19487179487179487,0.13846153846153847,0.056410256410256404,1.4074074074074074,2.5304347826086957,26,42
Fordham,Atlantic 10,236,820,1,2470143,"Hughes, Nolan",Jr,P,47.666666666666664,43,7,233,44,67,0.2875536480686695,0.1888412017167382,0.0987124463519313,1.5227272727272725,2.244755244755245,35,32
Fordham,Atlantic 10,236,820,1,2112309,"Sachen, Austin",Sr,P,56.333333333333336,61,8,300,50,67,0.22333333333333333,0.16666666666666666,0.05666666666666667,1.34,2.556213017751479,60,33
Fordham,Atlantic 10,236,820,1,2470139,"Lavelle, Declan",Jr,P,55,44,8,268,33,32,0.11940298507462686,0.12313432835820895,-0.0037313432835820864,0.9696969696969697,2.7454545454545456,46,74
Fordham,Atlantic 10,236,820,1,2813464,"Egan, Ryan",Fr,P,21.333333333333332,10,0,106,15,17,0.16037735849056603,0.14150943396226415,0.018867924528301883,1.1333333333333333,1.21875,18,28
Fordham,Atlantic 10,236,820,1,2661131,"Haywood, Connor",So,P,28,22,9,125,12,26,0.208,0.096,0.11199999999999999,2.1666666666666665,3.9285714285714284,27,25
Fordham,Atlantic 10,236,820,1,2813463,"Berg, Aric",Fr,P,25.666666666666668,21,2,125,16,27,0.216,0.128,0.088,1.6875,1.0129870129870129,9,37
Fordham,Atlantic 10,236,820,1,2113554,"Karslo, Gabe",Sr,P,48.333333333333336,37,6,231,18,37,0.16017316017316016,0.07792207792207792,0.08225108225108224,2.0555555555555554,1.7586206896551724,59,41
Fordham,Atlantic 10,236,820,1,2661146,"Brady, Gannon",So,P,15,15,5,79,17,20,0.25316455696202533,0.21518987341772153,0.037974683544303806,1.1764705882352942,5.466666666666667,11,13
Fordham,Atlantic 10,236,820,1,2470123,"Maeker, Trey",Jr,UT,6.666666666666667,7,0,39,11,5,0.1282051282051282,0.28205128205128205,-0.15384615384615385,0.45454545454545453,4.35,3,12
Fordham,Atlantic 10,236,820,1,2661103,"Stewart, Robbie",So,P,7,2,1,31,2,7,0.22580645161290322,0.06451612903225806,0.16129032258064516,3.5,0.7142857142857143,5,8
Fordham,Atlantic 10,236,820,1,2661193,"Scarlata, Anthony",So,P,4,1,1,14,2,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,2.75,4,3
Fordham,Atlantic 10,236,820,1,2813472,"Hoffman, Peter",Sr,P,2,2,0,14,0,1,0.07142857142857142,0,0.07142857142857142,Inf,-1,2,3
Fordham,Atlantic 10,236,820,1,2813393,"Rusher, Nate",Fr,P,3,5,3,16,2,1,0.0625,0.125,-0.0625,0.5,15.333333333333334,3,5
Fresno St.,Mountain West,96,5486,1,2485986,"Hopfe, Tommy",Jr,P,20.333333333333332,11,3,92,8,21,0.22826086956521738,0.08695652173913043,0.14130434782608695,2.625,1.180327868852459,17,21
Fresno St.,Mountain West,96,5486,1,1994917,"Mitchell, Nikoh",Sr,P,5.666666666666667,1,0,22,3,8,0.36363636363636365,0.13636363636363635,0.2272727272727273,2.666666666666667,-1.2352941176470587,3,4
Fresno St.,Mountain West,96,5486,1,2655426,"Statzer, Zach",So,P,30.333333333333332,22,5,136,15,35,0.25735294117647056,0.11029411764705882,0.14705882352941174,2.333333333333333,1.6153846153846154,25,27
Fresno St.,Mountain West,96,5486,1,1994951,"Peters, Robbie",Sr,P,19.666666666666668,15,2,98,12,23,0.23469387755102042,0.12244897959183673,0.11224489795918369,1.9166666666666667,1.271186440677966,15,19
Fresno St.,Mountain West,96,5486,1,2823519,"Anker, Jack",Fr,P,42,25,8,191,15,34,0.17801047120418848,0.078534031413612565,0.09947643979057591,2.2666666666666666,2.142857142857143,44,44
Fresno St.,Mountain West,96,5486,1,2655428,"Arreola, Victor",Fr,P,36.666666666666664,22,6,159,14,40,0.25157232704402516,0.0880503144654088,0.16352201257861637,2.857142857142857,1.5,31,35
Fresno St.,Mountain West,96,5486,1,2823520,"Acosta, Jaykob",Jr,P,32.333333333333336,30,5,162,12,26,0.16049382716049382,0.07407407407407407,0.08641975308641975,2.1666666666666665,2.072164948453608,30,34
Fresno St.,Mountain West,96,5486,1,2655427,"Garcia, Trevor",Sr,P,56.333333333333336,36,14,254,23,47,0.18503937007874016,0.09055118110236221,0.09448818897637795,2.043478260869565,3.1065088757396446,53,58
Fresno St.,Mountain West,96,5486,1,2655430,"Angelo, Roman",Sr,P,80,39,8,350,36,72,0.2057142857142857,0.10285714285714286,0.10285714285714286,2,1.2625,61,92
Fresno St.,Mountain West,96,5486,1,2306006,"Springer, Will",Jr,P,20.333333333333332,12,1,93,5,9,0.0967741935483871,0.053763440860215055,0.04301075268817204,1.7999999999999998,1.6721311475409837,30,14
Fresno St.,Mountain West,96,5486,1,2485992,"Henderson, Ixan",Jr,P,89,37,12,384,34,100,0.2604166666666667,0.08854166666666667,0.171875,2.9411764705882355,1.0224719101123596,71,81
Fresno St.,Mountain West,96,5486,1,2823507,"Armstrong, Bryce",Jr,P,25.666666666666668,26,6,137,11,19,0.1386861313868613,0.08029197080291971,0.058394160583941604,1.7272727272727273,3.1948051948051948,30,22
Fresno St.,Mountain West,96,5486,1,2305991,"Dixon, Jake",Jr,P,40.666666666666664,23,4,172,6,42,0.2441860465116279,0.03488372093023256,0.20930232558139533,7,-0.19672131147540986,36,36
Fresno St.,Mountain West,96,5486,1,2823522,"Cremarosa, Aidan",Fr,INF,5.333333333333333,8,1,28,1,2,0.07142857142857142,0.03571428571428571,0.03571428571428571,2,2.8125,4,9
Fresno St.,Mountain West,96,5486,1,2823511,"Baeza, Nathan",Fr,P,1.3333333333333333,1,0,6,1,1,0.16666666666666666,0.16666666666666666,0,1,0.75,1,1
Ga. Southern,Sun Belt,253,818,1,2311719,"Thompson, Jay",Sr,P,41.666666666666664,29,8,187,6,42,0.22459893048128343,0.03208556149732621,0.1925133689839572,7,1.272,33,43
Ga. Southern,Sun Belt,253,818,1,2653221,"Robbins, Will",So,P,23,18,5,111,15,20,0.18018018018018017,0.13513513513513514,0.04504504504504503,1.3333333333333333,3.3043478260869565,19,28
Ga. Southern,Sun Belt,253,818,1,2653217,"Wray, Ga'Von",Jr,P,49.666666666666664,33,11,223,22,47,0.21076233183856502,0.09865470852017937,0.11210762331838565,2.1363636363636367,2.6778523489932886,54,39
Ga. Southern,Sun Belt,253,818,1,2824621,"Harris, Zachary",Fr,P,36.666666666666664,32,6,194,21,33,0.17010309278350516,0.10824742268041238,0.061855670103092786,1.5714285714285714,3.0272727272727273,42,30
Ga. Southern,Sun Belt,253,818,1,2464453,"DiMola, Anthony",So,P,27,27,3,134,11,25,0.1865671641791045,0.08208955223880597,0.10447761194029852,2.272727272727273,1.8148148148148149,29,21
Ga. Southern,Sun Belt,253,818,1,2824624,"Gross, Mitchell",So,P,58,31,7,258,19,52,0.20155038759689922,0.07364341085271318,0.12790697674418605,2.7368421052631575,1.1206896551724137,49,69
Ga. Southern,Sun Belt,253,818,1,2824646,"Milchuck, Jonah",Jr,P,20.666666666666668,22,8,110,13,19,0.17272727272727273,0.11818181818181818,0.05454545454545455,1.4615384615384617,5.370967741935484,28,15
Ga. Southern,Sun Belt,253,818,1,2464455,"Johnson, Ben",Jr,P,61,42,10,292,34,65,0.2226027397260274,0.11643835616438356,0.10616438356164384,1.911764705882353,2.0655737704918034,40,69
Ga. Southern,Sun Belt,253,818,1,2653240,"Ross, Thomas",Jr,P,20.666666666666668,9,2,107,16,16,0.14953271028037382,0.14953271028037382,0,1,2.758064516129032,16,30
Ga. Southern,Sun Belt,253,818,1,2824675,"Oliu, Cameron",Jr,P,17.666666666666668,2,1,80,10,15,0.1875,0.125,0.0625,1.5,1.2452830188679245,18,19
Ga. Southern,Sun Belt,253,818,1,2653218,"Fisher, Ty",Jr,P,77.66666666666667,61,16,356,33,70,0.19662921348314608,0.09269662921348315,0.10393258426966293,2.121212121212121,2.729613733905579,78,70
Ga. Southern,Sun Belt,253,818,1,2653265,"Zerbel, Brett",So,P,16.666666666666668,18,1,91,6,16,0.17582417582417584,0.06593406593406594,0.1098901098901099,2.666666666666667,1.02,12,19
Ga. Southern,Sun Belt,253,818,1,2824574,"Stuart, Benjamin",Fr,P,8,8,3,41,5,2,0.04878048780487805,0.12195121951219512,-0.07317073170731707,0.4,6.625,5,16
Ga. Southern,Sun Belt,253,818,1,2824612,"Martin, Tyler",Jr,P,4,9,2,26,4,4,0.15384615384615385,0.15384615384615385,0,1,11.25,5,2
Ga. Southern,Sun Belt,253,818,1,2824616,"Britts, Troy",Sr,P,1,10,3,14,5,1,0.07142857142857142,0.35714285714285715,-0.2857142857142857,0.19999999999999998,55,1,1
Ga. Southern,Sun Belt,253,818,1,2824725,"Pendley, Brady",Fr,P,4.666666666666667,6,0,31,10,3,0.0967741935483871,0.3225806451612903,-0.22580645161290322,0.3,5.785714285714286,5,6
Ga. Southern,Sun Belt,253,818,1,2464454,"Paden, Jaylen",Jr,UT,11,10,1,57,8,16,0.2807017543859649,0.14035087719298245,0.14035087719298245,2,2.090909090909091,5,12
Ga. Southern,Sun Belt,253,818,1,2824671,"Guerrero, Michael",Fr,P,0.6666666666666666,1,0,6,4,0,0,0.6666666666666666,-0.6666666666666666,0,22.5,0,1
Gardner-Webb,Big South,1092,826,1,2138638,"McCaskey, Jacob",Sr,UT,14,11,2,68,10,13,0.19117647058823528,0.14705882352941177,0.04411764705882351,1.2999999999999998,3.2142857142857144,9,17
Gardner-Webb,Big South,1092,826,1,2681478,"MAGGI, Connor",So,p,34.666666666666664,18,6,147,17,33,0.22448979591836735,0.11564625850340136,0.10884353741496598,1.9411764705882353,1.8173076923076925,34,31
Gardner-Webb,Big South,1092,826,1,2829114,"FOX, Phil",Fr,1B,30.333333333333332,15,4,137,21,38,0.2773722627737226,0.15328467153284672,0.1240875912408759,1.8095238095238093,1.879120879120879,25,22
Gardner-Webb,Big South,1092,826,1,2332117,"Portela, Michael",Sr,P,27,25,4,134,11,12,0.08955223880597014,0.08208955223880597,0.007462686567164173,1.0909090909090908,3.1481481481481484,35,30
Gardner-Webb,Big South,1092,826,1,2124248,"Wood, Dalton",Jr,P,19.666666666666668,10,1,94,13,22,0.23404255319148937,0.13829787234042554,0.09574468085106383,1.6923076923076923,1.1694915254237288,15,18
Gardner-Webb,Big South,1092,826,1,2482350,"Goodyear, Luke",Jr,P,29.666666666666668,12,3,128,21,15,0.1171875,0.1640625,-0.046875,0.7142857142857143,2.528089887640449,26,39
Gardner-Webb,Big South,1092,826,1,2482363,"Washington, Lenny",Jr,P,19.666666666666668,9,0,89,17,11,0.12359550561797752,0.19101123595505617,-0.06741573033707865,0.6470588235294118,1.7796610169491525,21,20
Gardner-Webb,Big South,1092,826,1,2120682,"Vera, Grant",Sr,INF,19.333333333333332,13,4,86,4,14,0.16279069767441862,0.046511627906976744,0.11627906976744187,3.5000000000000004,2.4827586206896552,25,15
Gardner-Webb,Big South,1092,826,1,1973584,"Bean, Brendan",Sr,P,19,17,3,105,12,22,0.20952380952380953,0.11428571428571428,0.09523809523809525,1.8333333333333335,2.5789473684210527,15,20
Gardner-Webb,Big South,1092,826,1,2681752,"SWITALSKI, Tyler",So,p,80.33333333333333,50,13,365,31,80,0.2191780821917808,0.08493150684931507,0.13424657534246576,2.5806451612903225,1.6058091286307055,68,82
Gardner-Webb,Big South,1092,826,1,2478086,"Alcock, Bobby",Jr,P,89.66666666666667,25,3,375,40,106,0.2826666666666667,0.10666666666666667,0.176,2.65,-0.1895910780669145,80,77
Gardner-Webb,Big South,1092,826,1,2831057,"Bertram, Reid",Fr,1B,43,29,7,208,16,39,0.1875,0.07692307692307693,0.11057692307692307,2.4375,1.7674418604651163,42,42
Gardner-Webb,Big South,1092,826,1,2140426,"Miceli, Jospeh",Jr,P,24.666666666666668,21,4,114,11,21,0.18421052631578946,0.09649122807017543,0.08771929824561403,1.9090909090909092,2.3513513513513513,32,17
Gardner-Webb,Big South,1092,826,1,2482367,"Young, Casey",Jr,P,29,16,0,127,5,24,0.1889763779527559,0.03937007874015748,0.14960629921259844,4.8,-0.8275862068965517,37,22
Gardner-Webb,Big South,1092,826,1,1976653,"Chafin, Tanner",Sr,P,6.333333333333333,4,2,30,0,3,0.1,0,0.1,Inf,4.105263157894737,9,5
Gardner-Webb,Big South,1092,826,1,2482359,"Strickland, Dalton",Jr,UT,4.333333333333333,4,1,23,3,3,0.13043478260869565,0.13043478260869565,0,1,3.6923076923076925,5,3
Gardner-Webb,Big South,1092,826,1,2308041,"Nestel, Joe",Sr,P,0.6666666666666666,5,0,9,1,0,0,0.1111111111111111,-0.1111111111111111,0,13.5,1,1
Gardner-Webb,Big South,1092,826,1,2842308,"Kojima, Kazuya",So,P,0.6666666666666666,1,1,4,2,0,0,0.5,-0.5,0,28.5,1,0
George Mason,Atlantic 10,248,820,1,2810348,"Lamere, Nolan",Sr,P,34,17,5,152,15,37,0.24342105263157895,0.09868421052631579,0.14473684210526316,2.466666666666667,1.588235294117647,28,33
George Mason,Atlantic 10,248,820,1,2658286,"Mracna, Christian",Jr,P,32,11,1,145,22,36,0.2482758620689655,0.15172413793103448,0.09655172413793103,1.6363636363636365,1.0625,28,29
George Mason,Atlantic 10,248,820,1,2136978,"Posey, Mason",Sr,P,19.666666666666668,14,1,101,9,10,0.09900990099009901,0.0891089108910891,0.00990099009900991,1.1111111111111112,1.6271186440677965,21,26
George Mason,Atlantic 10,248,820,1,2137888,"Smith, Kyle",Sr,P,41.666666666666664,23,6,180,15,24,0.13333333333333333,0.08333333333333333,0.05,1.6,2.016,42,53
George Mason,Atlantic 10,248,820,1,2810239,"Stewart, Owen",Fr,P,42.666666666666664,19,5,194,23,37,0.19072164948453607,0.11855670103092783,0.07216494845360824,1.608695652173913,1.7578125,35,49
George Mason,Atlantic 10,248,820,1,2810354,"Herkey, Tyler",Fr,P,24.666666666666668,19,1,124,19,20,0.16129032258064516,0.1532258064516129,0.008064516129032251,1.0526315789473684,1.4594594594594594,25,26
George Mason,Atlantic 10,248,820,1,2658271,"Gartland, Chad",So,P,98.33333333333333,37,14,413,28,86,0.20823244552058112,0.06779661016949153,0.1404358353510896,3.0714285714285716,1.352542372881356,62,132
George Mason,Atlantic 10,248,820,1,2658285,"Shields, Ben",Sr,P,80.66666666666667,42,8,352,36,107,0.3039772727272727,0.10227272727272728,0.20170454545454541,2.972222222222222,0.3099173553719008,54,77
George Mason,Atlantic 10,248,820,1,2658284,"Yount, Britt",So,P,21,10,1,95,9,22,0.23157894736842105,0.09473684210526316,0.13684210526315788,2.444444444444444,0.5238095238095238,23,15
George Mason,Atlantic 10,248,820,1,2810318,"Rumberg, Logan",Fr,P,28.333333333333332,13,2,118,10,21,0.17796610169491525,0.0847457627118644,0.09322033898305085,2.1,0.7058823529411765,26,33
George Mason,Atlantic 10,248,820,1,2658243,"Eaton, Konner",So,P,42.333333333333336,30,5,207,25,47,0.22705314009661837,0.12077294685990338,0.10628019323671499,1.8800000000000001,1.5118110236220472,35,43
George Mason,Atlantic 10,248,820,1,2810360,"Menaker, Kyle",Jr,P,22.666666666666668,17,4,105,11,13,0.12380952380952381,0.10476190476190476,0.01904761904761905,1.1818181818181819,3,19,30
George Mason,Atlantic 10,248,820,1,2810197,"Martins, Nick",Jr,P,21,22,4,112,9,15,0.13392857142857142,0.08035714285714286,0.05357142857142856,1.6666666666666665,2.619047619047619,27,18
George Mason,Atlantic 10,248,820,1,2810339,"Salina, Michael",Fr,P,10.333333333333334,3,1,49,7,11,0.22448979591836735,0.14285714285714285,0.0816326530612245,1.5714285714285716,1.7419354838709677,11,9
George Mason,Atlantic 10,248,820,1,2810249,"Edmonds, Ryan",Fr,P,10,8,3,44,8,10,0.22727272727272727,0.18181818181818182,0.04545454545454544,1.25,4.6,10,7
George Mason,Atlantic 10,248,820,1,2810311,"Knox, Connor",Fr,P,9,12,1,52,12,7,0.1346153846153846,0.23076923076923078,-0.09615384615384617,0.5833333333333333,4.888888888888889,6,9
George Mason,Atlantic 10,248,820,1,2658239,"Peterson, Ryan",Jr,P,12.666666666666666,7,1,52,5,8,0.15384615384615385,0.09615384615384616,0.057692307692307696,1.6,0.9473684210526316,13,14
George Mason,Atlantic 10,248,820,1,2658309,"Grant, Jalen",So,P,1.6666666666666667,4,0,12,4,2,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.5,4.8,0,3
George Mason,Atlantic 10,248,820,1,2136977,"O'Hara, Hugh",Sr,P,2,1,0,12,3,2,0.16666666666666666,0.25,-0.08333333333333334,0.6666666666666666,2.5,1,3
George Mason,Atlantic 10,248,820,1,2158316,"Dudzinski, Robbie",Sr,P,1,0,0,5,0,1,0.2,0,0.2,Inf,-2,2,0
George Washington,Atlantic 10,249,820,1,2304876,"Foltz, Michael",Sr,P,38.666666666666664,30,7,203,16,42,0.20689655172413793,0.07881773399014778,0.12807881773399016,2.625,1.9655172413793105,37,33
George Washington,Atlantic 10,249,820,1,2114006,"Knight, Chris",Sr,P,27,24,4,145,22,31,0.21379310344827587,0.15172413793103448,0.06206896551724139,1.4090909090909092,2.962962962962963,26,23
George Washington,Atlantic 10,249,820,1,2140893,"Odell, Austin",Sr,P,43,36,5,229,43,34,0.14847161572052403,0.18777292576419213,-0.0393013100436681,0.7906976744186047,3.8372093023255816,35,51
George Washington,Atlantic 10,249,820,1,2471781,"Wilson, Benny",Jr,P,24.333333333333332,22,3,132,18,25,0.1893939393939394,0.13636363636363635,0.05303030303030304,1.388888888888889,2.3835616438356166,24,19
George Washington,Atlantic 10,249,820,1,2829505,"Haug, Max",Fr,p,33.333333333333336,34,6,176,25,27,0.1534090909090909,0.14204545454545456,0.011363636363636354,1.0799999999999998,3.8699999999999997,39,28
George Washington,Atlantic 10,249,820,1,2819133,"Brennan, Teddy",So,P,63.333333333333336,39,5,287,38,48,0.1672473867595819,0.13240418118466898,0.03484320557491291,1.2631578947368423,1.4526315789473683,83,43
George Washington,Atlantic 10,249,820,1,2819282,"Ruddy, Colin",Fr,P,15.333333333333334,10,2,77,9,8,0.1038961038961039,0.11688311688311688,-0.012987012987012977,0.888888888888889,2.8043478260869565,12,24
George Washington,Atlantic 10,249,820,1,2471726,"Kahler, Christopher",Jr,P,85.66666666666667,34,7,353,25,79,0.2237960339943343,0.0708215297450425,0.1529745042492918,3.16,0.23346303501945523,67,95
George Washington,Atlantic 10,249,820,1,2308028,"Koester, Logan",Sr,P,89.66666666666667,46,10,402,32,53,0.1318407960199005,0.07960199004975124,0.052238805970149266,1.6562500000000002,1.5390334572490705,90,111
George Washington,Atlantic 10,249,820,1,2680208,"Kurtz, Brayden",So,P,12.333333333333334,20,2,73,15,15,0.2054794520547945,0.2054794520547945,0,1,3.8108108108108105,8,12
George Washington,Atlantic 10,249,820,1,2819137,"Crochet, Reese",Fr,P,8.333333333333334,12,2,49,8,6,0.12244897959183673,0.16326530612244897,-0.040816326530612235,0.75,5.64,6,11
George Washington,Atlantic 10,249,820,1,2819190,"Davis, Cade",Fr,UT,14.333333333333334,19,3,77,9,10,0.12987012987012986,0.11688311688311688,0.012987012987012977,1.111111111111111,3.837209302325581,13,18
George Washington,Atlantic 10,249,820,1,2115813,"Germinerio, Anthony",Jr,P,8,4,0,42,5,10,0.23809523809523808,0.11904761904761904,0.11904761904761904,2,0.5,5,5
George Washington,Atlantic 10,249,820,1,2113987,"Pfluger, Rich",Sr,P,6.666666666666667,21,1,49,9,5,0.10204081632653061,0.1836734693877551,-0.0816326530612245,0.5555555555555556,6.75,8,5
George Washington,Atlantic 10,249,820,1,2680130,"Klein, Shugy",So,P,2.3333333333333335,8,0,19,3,2,0.10526315789473684,0.15789473684210525,-0.05263157894736842,0.6666666666666666,4.714285714285714,1,4
George Washington,Atlantic 10,249,820,1,2308026,"Harris, Connor",Sr,P,7.333333333333333,12,2,43,1,7,0.16279069767441862,0.023255813953488372,0.13953488372093026,7.000000000000001,2.0454545454545454,6,8
George Washington,Atlantic 10,249,820,1,2819188,"Trisch, Colton",Fr,P,4,7,0,24,10,2,0.08333333333333333,0.4166666666666667,-0.33333333333333337,0.19999999999999998,6.5,5,5
